date,bucket,series_type,value
2020-04-02,Low Volatility,cum_ret,1.0233880713036265
2020-04-03,Low Volatility,cum_ret,1.0092175362282032
2020-04-06,Low Volatility,cum_ret,1.0496642838816825
2020-04-07,Low Volatility,cum_ret,1.0424695298714883
2020-04-08,Low Volatility,cum_ret,1.0699720639041794
2020-04-09,Low Volatility,cum_ret,1.0947686286030278
2020-04-13,Low Volatility,cum_ret,1.0788445442054437
2020-04-14,Low Volatility,cum_ret,1.103399151188473
2020-04-15,Low Volatility,cum_ret,1.0870095534132171
2020-04-16,Low Volatility,cum_ret,1.0924647516888262
2020-04-17,Low Volatility,cum_ret,1.1063740568265896
2020-04-20,Low Volatility,cum_ret,1.0859043080538822
2020-04-21,Low Volatility,cum_ret,1.06893854228485
2020-04-22,Low Volatility,cum_ret,1.083067706249085
2020-04-23,Low Volatility,cum_ret,1.075300398936576
2020-04-24,Low Volatility,cum_ret,1.0790594915716893
2020-04-27,Low Volatility,cum_ret,1.0817650681935949
2020-04-28,Low Volatility,cum_ret,1.0834455975697355
2020-04-29,Low Volatility,cum_ret,1.0812854012139579
2020-04-30,Low Volatility,cum_ret,1.0700949025514472
2020-05-01,Low Volatility,cum_ret,1.0574279039261238
2020-05-04,Low Volatility,cum_ret,1.058198651740729
2020-05-05,Low Volatility,cum_ret,1.064683212441319
2020-05-06,Low Volatility,cum_ret,1.0464227027978605
2020-05-07,Low Volatility,cum_ret,1.0507106268463133
2020-05-08,Low Volatility,cum_ret,1.0597911404747022
2020-05-11,Low Volatility,cum_ret,1.058791366807132
2020-05-12,Low Volatility,cum_ret,1.0528312416806467
2020-05-13,Low Volatility,cum_ret,1.0465616595263683
2020-05-14,Low Volatility,cum_ret,1.051813653645225
2020-05-15,Low Volatility,cum_ret,1.0504281020062156
2020-05-18,Low Volatility,cum_ret,1.0691441686919068
2020-05-19,Low Volatility,cum_ret,1.0575383297140346
2020-05-20,Low Volatility,cum_ret,1.063965990114414
2020-05-21,Low Volatility,cum_ret,1.0591984141687703
2020-05-22,Low Volatility,cum_ret,1.0619413929747228
2020-05-26,Low Volatility,cum_ret,1.066672454541352
2020-05-27,Low Volatility,cum_ret,1.0734520946896076
2020-05-28,Low Volatility,cum_ret,1.0857841980773755
2020-05-29,Low Volatility,cum_ret,1.0935785259719069
2020-06-01,Low Volatility,cum_ret,1.0947695479648323
2020-06-02,Low Volatility,cum_ret,1.0997644197949563
2020-06-03,Low Volatility,cum_ret,1.1065813319060969
2020-06-04,Low Volatility,cum_ret,1.1010189701632804
2020-06-05,Low Volatility,cum_ret,1.111347723442922
2020-06-08,Low Volatility,cum_ret,1.1217100620738794
2020-06-09,Low Volatility,cum_ret,1.1134119916549263
2020-06-10,Low Volatility,cum_ret,1.1134684675548887
2020-06-11,Low Volatility,cum_ret,1.0806488370194718
2020-06-12,Low Volatility,cum_ret,1.0819167256548525
2020-06-15,Low Volatility,cum_ret,1.0848102599683127
2020-06-16,Low Volatility,cum_ret,1.0921720852870231
2020-06-17,Low Volatility,cum_ret,1.0891017022000387
2020-06-18,Low Volatility,cum_ret,1.0892457035992587
2020-06-19,Low Volatility,cum_ret,1.0785728511648016
2020-06-22,Low Volatility,cum_ret,1.0818539597718058
2020-06-23,Low Volatility,cum_ret,1.078705902406202
2020-06-24,Low Volatility,cum_ret,1.0678504541665061
2020-06-25,Low Volatility,cum_ret,1.0671231747993777
2020-06-26,Low Volatility,cum_ret,1.0599990593434054
2020-06-29,Low Volatility,cum_ret,1.0703612017822417
2020-06-30,Low Volatility,cum_ret,1.077839222061506
2020-07-01,Low Volatility,cum_ret,1.083553590853882
2020-07-02,Low Volatility,cum_ret,1.0868557758375392
2020-07-06,Low Volatility,cum_ret,1.0862359778493633
2020-07-07,Low Volatility,cum_ret,1.0871551347912904
2020-07-08,Low Volatility,cum_ret,1.0877396198924554
2020-07-09,Low Volatility,cum_ret,1.0824830086170054
2020-07-10,Low Volatility,cum_ret,1.0912276890689971
2020-07-13,Low Volatility,cum_ret,1.091278961358606
2020-07-14,Low Volatility,cum_ret,1.1017212562502867
2020-07-15,Low Volatility,cum_ret,1.1024472252451025
2020-07-16,Low Volatility,cum_ret,1.1065100008058533
2020-07-17,Low Volatility,cum_ret,1.1161961213679463
2020-07-20,Low Volatility,cum_ret,1.110886929817073
2020-07-21,Low Volatility,cum_ret,1.1169214998595063
2020-07-22,Low Volatility,cum_ret,1.1274790074425871
2020-07-23,Low Volatility,cum_ret,1.1285604654249226
2020-07-24,Low Volatility,cum_ret,1.1256903972139263
2020-07-27,Low Volatility,cum_ret,1.1235693206588937
2020-07-28,Low Volatility,cum_ret,1.1299869331419319
2020-07-29,Low Volatility,cum_ret,1.1336613744841142
2020-07-30,Low Volatility,cum_ret,1.1327346522473425
2020-07-31,Low Volatility,cum_ret,1.1331548596469774
2020-08-03,Low Volatility,cum_ret,1.131664242241956
2020-08-04,Low Volatility,cum_ret,1.1379247620860045
2020-08-05,Low Volatility,cum_ret,1.1332437889224574
2020-08-06,Low Volatility,cum_ret,1.1366685470680007
2020-08-07,Low Volatility,cum_ret,1.1447731486167374
2020-08-10,Low Volatility,cum_ret,1.1443384258012537
2020-08-11,Low Volatility,cum_ret,1.130868822167351
2020-08-12,Low Volatility,cum_ret,1.1392086667082866
2020-08-13,Low Volatility,cum_ret,1.137090444122123
2020-08-14,Low Volatility,cum_ret,1.1349746466301458
2020-08-17,Low Volatility,cum_ret,1.1387033571324396
2020-08-18,Low Volatility,cum_ret,1.1389756586475452
2020-08-19,Low Volatility,cum_ret,1.1344261347661928
2020-08-20,Low Volatility,cum_ret,1.1324677821252125
2020-08-21,Low Volatility,cum_ret,1.1347336774663273
2020-08-24,Low Volatility,cum_ret,1.141416218595359
2020-08-25,Low Volatility,cum_ret,1.1388471610277484
2020-08-26,Low Volatility,cum_ret,1.136512040138986
2020-08-27,Low Volatility,cum_ret,1.137585649927148
2020-08-28,Low Volatility,cum_ret,1.142816416917918
2020-08-31,Low Volatility,cum_ret,1.1436939815423344
2020-09-01,Low Volatility,cum_ret,1.1412930844102698
2020-09-02,Low Volatility,cum_ret,1.1579859866296403
2020-09-03,Low Volatility,cum_ret,1.1477214736414185
2020-09-04,Low Volatility,cum_ret,1.1438094396375222
2020-09-08,Low Volatility,cum_ret,1.1354348889429233
2020-09-09,Low Volatility,cum_ret,1.1464229544814486
2020-09-10,Low Volatility,cum_ret,1.1358558232965392
2020-09-11,Low Volatility,cum_ret,1.140413530439115
2020-09-14,Low Volatility,cum_ret,1.148646724485381
2020-09-15,Low Volatility,cum_ret,1.150761665311733
2020-09-16,Low Volatility,cum_ret,1.152396759583412
2020-09-17,Low Volatility,cum_ret,1.14750210149995
2020-09-18,Low Volatility,cum_ret,1.1406621790782097
2020-09-21,Low Volatility,cum_ret,1.1320517732401727
2020-09-22,Low Volatility,cum_ret,1.135142945727027
2020-09-23,Low Volatility,cum_ret,1.1224770156815744
2020-09-24,Low Volatility,cum_ret,1.1262367028990126
2020-09-25,Low Volatility,cum_ret,1.1340181035970742
2020-09-28,Low Volatility,cum_ret,1.140026682960114
2020-09-29,Low Volatility,cum_ret,1.1378309738756964
2020-09-30,Low Volatility,cum_ret,1.1461703191271089
2020-10-01,Low Volatility,cum_ret,1.1501093515455736
2020-10-02,Low Volatility,cum_ret,1.1511759441245517
2020-10-05,Low Volatility,cum_ret,1.1570157149848788
2020-10-06,Low Volatility,cum_ret,1.1555446764892672
2020-10-07,Low Volatility,cum_ret,1.1596648785677057
2020-10-08,Low Volatility,cum_ret,1.168108689518902
2020-10-09,Low Volatility,cum_ret,1.1709943062400916
2020-10-12,Low Volatility,cum_ret,1.1769904753332814
2020-10-13,Low Volatility,cum_ret,1.1718873354270816
2020-10-14,Low Volatility,cum_ret,1.169020860172687
2020-10-15,Low Volatility,cum_ret,1.1678590936172373
2020-10-16,Low Volatility,cum_ret,1.1711281511105927
2020-10-19,Low Volatility,cum_ret,1.1611895360538083
2020-10-20,Low Volatility,cum_ret,1.1629758590399903
2020-10-21,Low Volatility,cum_ret,1.1615400845501997
2020-10-22,Low Volatility,cum_ret,1.1692063628114318
2020-10-23,Low Volatility,cum_ret,1.1705022256540738
2020-10-26,Low Volatility,cum_ret,1.1652751176729712
2020-10-27,Low Volatility,cum_ret,1.1634116319154488
2020-10-28,Low Volatility,cum_ret,1.1401408711740073
2020-10-29,Low Volatility,cum_ret,1.1407538312634227
2020-10-30,Low Volatility,cum_ret,1.1390755330949827
2020-11-02,Low Volatility,cum_ret,1.1536253419068534
2020-11-03,Low Volatility,cum_ret,1.1637660112385797
2020-11-04,Low Volatility,cum_ret,1.1666165616784063
2020-11-05,Low Volatility,cum_ret,1.1740268945884733
2020-11-06,Low Volatility,cum_ret,1.174469415557184
2020-11-09,Low Volatility,cum_ret,1.1832040893953955
2020-11-10,Low Volatility,cum_ret,1.1969920773561324
2020-11-11,Low Volatility,cum_ret,1.1990254751977976
2020-11-12,Low Volatility,cum_ret,1.191001569339853
2020-11-13,Low Volatility,cum_ret,1.1974269410011893
2020-11-16,Low Volatility,cum_ret,1.2028575628041887
2020-11-17,Low Volatility,cum_ret,1.1931709130179655
2020-11-18,Low Volatility,cum_ret,1.1804361801877783
2020-11-19,Low Volatility,cum_ret,1.1788254106739249
2020-11-20,Low Volatility,cum_ret,1.1786514882901231
2020-11-23,Low Volatility,cum_ret,1.1788674005382414
2020-11-24,Low Volatility,cum_ret,1.1851487928915976
2020-11-25,Low Volatility,cum_ret,1.1850846940629078
2020-11-27,Low Volatility,cum_ret,1.1828619726783214
2020-11-30,Low Volatility,cum_ret,1.1792192459769968
2020-12-01,Low Volatility,cum_ret,1.1842906029812932
2020-12-02,Low Volatility,cum_ret,1.1842122547719334
2020-12-03,Low Volatility,cum_ret,1.1810272545696923
2020-12-04,Low Volatility,cum_ret,1.1784141668815415
2020-12-07,Low Volatility,cum_ret,1.1787696286155238
2020-12-08,Low Volatility,cum_ret,1.180149522316052
2020-12-09,Low Volatility,cum_ret,1.1780669206366468
2020-12-10,Low Volatility,cum_ret,1.1736632225166337
2020-12-11,Low Volatility,cum_ret,1.1753213859989968
2020-12-14,Low Volatility,cum_ret,1.1692766229990845
2020-12-15,Low Volatility,cum_ret,1.1777781361969817
2020-12-16,Low Volatility,cum_ret,1.1719237885088571
2020-12-17,Low Volatility,cum_ret,1.1770355083965238
2020-12-18,Low Volatility,cum_ret,1.174247644268471
2020-12-21,Low Volatility,cum_ret,1.1653947180968387
2020-12-22,Low Volatility,cum_ret,1.1614222063238346
2020-12-23,Low Volatility,cum_ret,1.161036022333675
2020-12-24,Low Volatility,cum_ret,1.1658852628341083
2020-12-28,Low Volatility,cum_ret,1.170796473046414
2020-12-29,Low Volatility,cum_ret,1.1713148988258029
2020-12-30,Low Volatility,cum_ret,1.1734900430131372
2020-12-31,Low Volatility,cum_ret,1.1832201174059787
2021-01-04,Low Volatility,cum_ret,1.1718586409468055
2021-01-05,Low Volatility,cum_ret,1.1711085864618607
2021-01-06,Low Volatility,cum_ret,1.175752439825902
2021-01-07,Low Volatility,cum_ret,1.1703880643765223
2021-01-08,Low Volatility,cum_ret,1.171666904544289
2021-01-11,Low Volatility,cum_ret,1.165791634517203
2021-01-12,Low Volatility,cum_ret,1.1605978142729114
2021-01-13,Low Volatility,cum_ret,1.167654870044423
2021-01-14,Low Volatility,cum_ret,1.163453990290833
2021-01-15,Low Volatility,cum_ret,1.1664653268934426
2021-01-19,Low Volatility,cum_ret,1.1660874040667581
2021-01-20,Low Volatility,cum_ret,1.1700794183373462
2021-01-21,Low Volatility,cum_ret,1.1655270807418412
2021-01-22,Low Volatility,cum_ret,1.1652520286328738
2021-01-25,Low Volatility,cum_ret,1.17368803298467
2021-01-26,Low Volatility,cum_ret,1.1719485256774107
2021-01-27,Low Volatility,cum_ret,1.1554196395844925
2021-01-28,Low Volatility,cum_ret,1.1583281054869459
2021-01-29,Low Volatility,cum_ret,1.1515684240910238
2021-02-01,Low Volatility,cum_ret,1.1539008249579572
2021-02-02,Low Volatility,cum_ret,1.1571412050351453
2021-02-03,Low Volatility,cum_ret,1.1566862515406917
2021-02-04,Low Volatility,cum_ret,1.1607129441439639
2021-02-05,Low Volatility,cum_ret,1.1647493599735994
2021-02-08,Low Volatility,cum_ret,1.1629045060536913
2021-02-09,Low Volatility,cum_ret,1.162738449564058
2021-02-10,Low Volatility,cum_ret,1.1625061943620607
2021-02-11,Low Volatility,cum_ret,1.1586873324057125
2021-02-12,Low Volatility,cum_ret,1.1559114039288105
2021-02-16,Low Volatility,cum_ret,1.1510323653860823
2021-02-17,Low Volatility,cum_ret,1.1570106542720704
2021-02-18,Low Volatility,cum_ret,1.1582031172710596
2021-02-19,Low Volatility,cum_ret,1.1471882551372716
2021-02-22,Low Volatility,cum_ret,1.144082729495363
2021-02-23,Low Volatility,cum_ret,1.145841470589058
2021-02-24,Low Volatility,cum_ret,1.1433973641224418
2021-02-25,Low Volatility,cum_ret,1.1339563261709273
2021-02-26,Low Volatility,cum_ret,1.120927857852117
2021-03-01,Low Volatility,cum_ret,1.1310888503408547
2021-03-02,Low Volatility,cum_ret,1.1307473340378504
2021-03-03,Low Volatility,cum_ret,1.1244321147381366
2021-03-04,Low Volatility,cum_ret,1.1210470028455934
2021-03-05,Low Volatility,cum_ret,1.1370788107699041
2021-03-08,Low Volatility,cum_ret,1.1431435611787073
2021-03-09,Low Volatility,cum_ret,1.1458746188756244
2021-03-10,Low Volatility,cum_ret,1.1549523081735726
2021-03-11,Low Volatility,cum_ret,1.1507676785608547
2021-03-12,Low Volatility,cum_ret,1.1556517924577856
2021-03-15,Low Volatility,cum_ret,1.1633173404946866
2021-03-16,Low Volatility,cum_ret,1.1642546453627054
2021-03-17,Low Volatility,cum_ret,1.157537555148251
2021-03-18,Low Volatility,cum_ret,1.154624685627272
2021-03-19,Low Volatility,cum_ret,1.1570107595425663
2021-03-22,Low Volatility,cum_ret,1.1627892373541708
2021-03-23,Low Volatility,cum_ret,1.1702900382763346
2021-03-24,Low Volatility,cum_ret,1.172591663349682
2021-03-25,Low Volatility,cum_ret,1.1773081759948423
2021-03-26,Low Volatility,cum_ret,1.1866222697610318
2021-03-29,Low Volatility,cum_ret,1.1943581551496572
2021-03-30,Low Volatility,cum_ret,1.1854249981122513
2021-03-31,Low Volatility,cum_ret,1.1865081251061163
2021-04-01,Low Volatility,cum_ret,1.189382401441183
2021-04-05,Low Volatility,cum_ret,1.1955143269251551
2021-04-06,Low Volatility,cum_ret,1.1989834554386942
2021-04-07,Low Volatility,cum_ret,1.1980388249946523
2021-04-08,Low Volatility,cum_ret,1.1969047232173937
2021-04-09,Low Volatility,cum_ret,1.197481777520055
2021-04-12,Low Volatility,cum_ret,1.1987488436036662
2021-04-13,Low Volatility,cum_ret,1.2023499804609303
2021-04-14,Low Volatility,cum_ret,1.2033838805854487
2021-04-15,Low Volatility,cum_ret,1.2125777033045075
2021-04-16,Low Volatility,cum_ret,1.2181215425547776
2021-04-19,Low Volatility,cum_ret,1.2171246003002165
2021-04-20,Low Volatility,cum_ret,1.2253815690785788
2021-04-21,Low Volatility,cum_ret,1.2263626472711397
2021-04-22,Low Volatility,cum_ret,1.2226083123275449
2021-04-23,Low Volatility,cum_ret,1.2229507677153941
2021-04-26,Low Volatility,cum_ret,1.2154743331418763
2021-04-27,Low Volatility,cum_ret,1.2125659227981407
2021-04-28,Low Volatility,cum_ret,1.2113725398602435
2021-04-29,Low Volatility,cum_ret,1.2180224287320467
2021-04-30,Low Volatility,cum_ret,1.222061916454608
2021-05-03,Low Volatility,cum_ret,1.2302748993723405
2021-05-04,Low Volatility,cum_ret,1.2310279581933878
2021-05-05,Low Volatility,cum_ret,1.2284456902257694
2021-05-06,Low Volatility,cum_ret,1.237184237626436
2021-05-07,Low Volatility,cum_ret,1.237431086745837
2021-05-10,Low Volatility,cum_ret,1.2453612596616228
2021-05-11,Low Volatility,cum_ret,1.2348962599942908
2021-05-12,Low Volatility,cum_ret,1.2215786365879626
2021-05-13,Low Volatility,cum_ret,1.2339411210010252
2021-05-14,Low Volatility,cum_ret,1.2376104293232366
2021-05-17,Low Volatility,cum_ret,1.2340562089968234
2021-05-18,Low Volatility,cum_ret,1.230545389625619
2021-05-19,Low Volatility,cum_ret,1.2260700067120742
2021-05-20,Low Volatility,cum_ret,1.233166560127805
2021-05-21,Low Volatility,cum_ret,1.2355327642903688
2021-05-24,Low Volatility,cum_ret,1.235532319025238
2021-05-25,Low Volatility,cum_ret,1.232096799803587
2021-05-26,Low Volatility,cum_ret,1.2307233735164993
2021-05-27,Low Volatility,cum_ret,1.2272584238205484
2021-05-28,Low Volatility,cum_ret,1.2288873765726318
2021-06-01,Low Volatility,cum_ret,1.2245660485877352
2021-06-02,Low Volatility,cum_ret,1.229148138372724
2021-06-03,Low Volatility,cum_ret,1.2317062229197377
2021-06-04,Low Volatility,cum_ret,1.2351884975648146
2021-06-07,Low Volatility,cum_ret,1.2326209854878454
2021-06-08,Low Volatility,cum_ret,1.2261079010211016
2021-06-09,Low Volatility,cum_ret,1.2302187689410728
2021-06-10,Low Volatility,cum_ret,1.2368561770217799
2021-06-11,Low Volatility,cum_ret,1.2369742086075357
2021-06-14,Low Volatility,cum_ret,1.2361020337297408
2021-06-15,Low Volatility,cum_ret,1.237476650202326
2021-06-16,Low Volatility,cum_ret,1.226842676278234
2021-06-17,Low Volatility,cum_ret,1.2278826353687122
2021-06-18,Low Volatility,cum_ret,1.2130087596282044
2021-06-21,Low Volatility,cum_ret,1.2228998031086187
2021-06-22,Low Volatility,cum_ret,1.2222518072546118
2021-06-23,Low Volatility,cum_ret,1.2154913063485617
2021-06-24,Low Volatility,cum_ret,1.217520684852542
2021-06-25,Low Volatility,cum_ret,1.222102868857906
2021-06-28,Low Volatility,cum_ret,1.2232136255003183
2021-06-29,Low Volatility,cum_ret,1.2164995042024476
2021-06-30,Low Volatility,cum_ret,1.2202906324492462
2021-07-01,Low Volatility,cum_ret,1.225823397496821
2021-07-02,Low Volatility,cum_ret,1.2302815314529316
2021-07-06,Low Volatility,cum_ret,1.2317532029817013
2021-07-07,Low Volatility,cum_ret,1.237835287702701
2021-07-08,Low Volatility,cum_ret,1.2357881690359531
2021-07-09,Low Volatility,cum_ret,1.2381507327824173
2021-07-12,Low Volatility,cum_ret,1.2387458808866654
2021-07-13,Low Volatility,cum_ret,1.2369404704810956
2021-07-14,Low Volatility,cum_ret,1.2444737175975795
2021-07-15,Low Volatility,cum_ret,1.251010600200849
2021-07-16,Low Volatility,cum_ret,1.253248018763215
2021-07-19,Low Volatility,cum_ret,1.244300345681957
2021-07-20,Low Volatility,cum_ret,1.2470490047266862
2021-07-21,Low Volatility,cum_ret,1.2440401979487057
2021-07-22,Low Volatility,cum_ret,1.246479470283946
2021-07-23,Low Volatility,cum_ret,1.2558693481125103
2021-07-26,Low Volatility,cum_ret,1.2558904276298086
2021-07-27,Low Volatility,cum_ret,1.2651296907573832
2021-07-28,Low Volatility,cum_ret,1.2591592403936633
2021-07-29,Low Volatility,cum_ret,1.261680108715775
2021-07-30,Low Volatility,cum_ret,1.2599647155035136
2021-08-02,Low Volatility,cum_ret,1.2611196628474184
2021-08-03,Low Volatility,cum_ret,1.2670758898118542
2021-08-04,Low Volatility,cum_ret,1.262112667565754
2021-08-05,Low Volatility,cum_ret,1.26699854910041
2021-08-06,Low Volatility,cum_ret,1.263114489403005
2021-08-09,Low Volatility,cum_ret,1.2611786085397163
2021-08-10,Low Volatility,cum_ret,1.2631564780999722
2021-08-11,Low Volatility,cum_ret,1.2679015341804265
2021-08-12,Low Volatility,cum_ret,1.2697062854521075
2021-08-13,Low Volatility,cum_ret,1.2761446431328618
2021-08-16,Low Volatility,cum_ret,1.284153767765458
2021-08-17,Low Volatility,cum_ret,1.284608337593581
2021-08-18,Low Volatility,cum_ret,1.2750692024215506
2021-08-19,Low Volatility,cum_ret,1.279911903844492
2021-08-20,Low Volatility,cum_ret,1.2842656983826328
2021-08-23,Low Volatility,cum_ret,1.2802949490176074
2021-08-24,Low Volatility,cum_ret,1.2750924161069324
2021-08-25,Low Volatility,cum_ret,1.2746999750123547
2021-08-26,Low Volatility,cum_ret,1.271566960083616
2021-08-27,Low Volatility,cum_ret,1.274369994288253
2021-08-30,Low Volatility,cum_ret,1.2781143455996775
2021-08-31,Low Volatility,cum_ret,1.277256971974398
2021-09-01,Low Volatility,cum_ret,1.2800409268279072
2021-09-02,Low Volatility,cum_ret,1.28617855893023
2021-09-03,Low Volatility,cum_ret,1.2825244266204536
2021-09-07,Low Volatility,cum_ret,1.2677345770514923
2021-09-08,Low Volatility,cum_ret,1.278776817225901
2021-09-09,Low Volatility,cum_ret,1.274026267066053
2021-09-10,Low Volatility,cum_ret,1.2672093911346731
2021-09-13,Low Volatility,cum_ret,1.2677610712563252
2021-09-14,Low Volatility,cum_ret,1.2658716579344402
2021-09-15,Low Volatility,cum_ret,1.2669321601624612
2021-09-16,Low Volatility,cum_ret,1.261322233754545
2021-09-17,Low Volatility,cum_ret,1.2531372784189427
2021-09-20,Low Volatility,cum_ret,1.2504190764752077
2021-09-21,Low Volatility,cum_ret,1.2499646198983154
2021-09-22,Low Volatility,cum_ret,1.2511729621962944
2021-09-23,Low Volatility,cum_ret,1.2503272324341546
2021-09-24,Low Volatility,cum_ret,1.2505595783017687
2021-09-27,Low Volatility,cum_ret,1.243707951823315
2021-09-28,Low Volatility,cum_ret,1.2335624698946384
2021-09-29,Low Volatility,cum_ret,1.242454647132782
2021-09-30,Low Volatility,cum_ret,1.234429106942489
2021-10-01,Low Volatility,cum_ret,1.2390709140023592
2021-10-04,Low Volatility,cum_ret,1.2435786381345386
2021-10-05,Low Volatility,cum_ret,1.2441087191795819
2021-10-06,Low Volatility,cum_ret,1.2523810153303623
2021-10-07,Low Volatility,cum_ret,1.2546477741237683
2021-10-08,Low Volatility,cum_ret,1.2500221219417513
2021-10-11,Low Volatility,cum_ret,1.2430498345536583
2021-10-12,Low Volatility,cum_ret,1.243305191414727
2021-10-13,Low Volatility,cum_ret,1.2474981507904765
2021-10-14,Low Volatility,cum_ret,1.256257405475367
2021-10-15,Low Volatility,cum_ret,1.25376080595494
2021-10-18,Low Volatility,cum_ret,1.2471883394556693
2021-10-19,Low Volatility,cum_ret,1.2559219907315338
2021-10-20,Low Volatility,cum_ret,1.2647661075414693
2021-10-21,Low Volatility,cum_ret,1.2652568815267429
2021-10-22,Low Volatility,cum_ret,1.2693410404310381
2021-10-25,Low Volatility,cum_ret,1.266402194728994
2021-10-26,Low Volatility,cum_ret,1.2685867135648194
2021-10-27,Low Volatility,cum_ret,1.2649248394926211
2021-10-28,Low Volatility,cum_ret,1.2722274592215372
2021-10-29,Low Volatility,cum_ret,1.2742704822114463
2021-11-01,Low Volatility,cum_ret,1.2746681011687548
2021-11-02,Low Volatility,cum_ret,1.279885832363177
2021-11-03,Low Volatility,cum_ret,1.2762315570564902
2021-11-04,Low Volatility,cum_ret,1.2775999526862012
2021-11-05,Low Volatility,cum_ret,1.280957803871844
2021-11-08,Low Volatility,cum_ret,1.2735871515813566
2021-11-09,Low Volatility,cum_ret,1.2769976812483501
2021-11-10,Low Volatility,cum_ret,1.2811308115404239
2021-11-11,Low Volatility,cum_ret,1.275697230020239
2021-11-12,Low Volatility,cum_ret,1.2761094017580847
2021-11-15,Low Volatility,cum_ret,1.2793856919076825
2021-11-16,Low Volatility,cum_ret,1.2754545366404815
2021-11-17,Low Volatility,cum_ret,1.2762742418107984
2021-11-18,Low Volatility,cum_ret,1.2739999760145415
2021-11-19,Low Volatility,cum_ret,1.273473919429286
2021-11-22,Low Volatility,cum_ret,1.2780446711079303
2021-11-23,Low Volatility,cum_ret,1.2820661651232368
2021-11-24,Low Volatility,cum_ret,1.2813895275620262
2021-11-26,Low Volatility,cum_ret,1.2679703829346445
2021-11-29,Low Volatility,cum_ret,1.2731583630625949
2021-11-30,Low Volatility,cum_ret,1.2481494650869152
2021-12-01,Low Volatility,cum_ret,1.2461668039874694
2021-12-02,Low Volatility,cum_ret,1.2562235099901171
2021-12-03,Low Volatility,cum_ret,1.2677246741283603
2021-12-06,Low Volatility,cum_ret,1.2774703854692475
2021-12-07,Low Volatility,cum_ret,1.280657281959654
2021-12-08,Low Volatility,cum_ret,1.2790745170196813
2021-12-09,Low Volatility,cum_ret,1.2787891808207532
2021-12-10,Low Volatility,cum_ret,1.2884145019459892
2021-12-13,Low Volatility,cum_ret,1.2977170661998296
2021-12-14,Low Volatility,cum_ret,1.2961991697531312
2021-12-15,Low Volatility,cum_ret,1.3068851369485242
2021-12-16,Low Volatility,cum_ret,1.31723760644424
2021-12-17,Low Volatility,cum_ret,1.3035059250682408
2021-12-20,Low Volatility,cum_ret,1.3046119887667602
2021-12-21,Low Volatility,cum_ret,1.3020889759174452
2021-12-22,Low Volatility,cum_ret,1.3076151554730882
2021-12-23,Low Volatility,cum_ret,1.3083947881809594
2021-12-27,Low Volatility,cum_ret,1.3154785044924067
2021-12-28,Low Volatility,cum_ret,1.3209562563137274
2021-12-29,Low Volatility,cum_ret,1.3235217137745587
2021-12-30,Low Volatility,cum_ret,1.3244289085503993
2021-12-31,Low Volatility,cum_ret,1.3261718892542738
2022-01-03,Low Volatility,cum_ret,1.3196770039959906
2022-01-04,Low Volatility,cum_ret,1.321198702663042
2022-01-05,Low Volatility,cum_ret,1.3231449652572074
2022-01-06,Low Volatility,cum_ret,1.320848753585002
2022-01-07,Low Volatility,cum_ret,1.324793679298902
2022-01-10,Low Volatility,cum_ret,1.3205345366671244
2022-01-11,Low Volatility,cum_ret,1.3169154871630435
2022-01-12,Low Volatility,cum_ret,1.3180784277098303
2022-01-13,Low Volatility,cum_ret,1.319263804723672
2022-01-14,Low Volatility,cum_ret,1.3155720971555331
2022-01-18,Low Volatility,cum_ret,1.3060804135601785
2022-01-19,Low Volatility,cum_ret,1.308642835472659
2022-01-20,Low Volatility,cum_ret,1.3046000943214373
2022-01-21,Low Volatility,cum_ret,1.3034472600993718
2022-01-24,Low Volatility,cum_ret,1.2966500244740655
2022-01-25,Low Volatility,cum_ret,1.2927750539989167
2022-01-26,Low Volatility,cum_ret,1.2841790234245376
2022-01-27,Low Volatility,cum_ret,1.2889352184485574
2022-01-28,Low Volatility,cum_ret,1.303654191454762
2022-01-31,Low Volatility,cum_ret,1.311265114504823
2022-02-01,Low Volatility,cum_ret,1.3037983188436015
2022-02-02,Low Volatility,cum_ret,1.3149249247559274
2022-02-03,Low Volatility,cum_ret,1.311236462509747
2022-02-04,Low Volatility,cum_ret,1.3018460556653235
2022-02-07,Low Volatility,cum_ret,1.3014313105903226
2022-02-08,Low Volatility,cum_ret,1.302210334388439
2022-02-09,Low Volatility,cum_ret,1.3046998553324158
2022-02-10,Low Volatility,cum_ret,1.2852485331020027
2022-02-11,Low Volatility,cum_ret,1.2848657636263068
2022-02-14,Low Volatility,cum_ret,1.2774423734524658
2022-02-15,Low Volatility,cum_ret,1.2758517135182201
2022-02-16,Low Volatility,cum_ret,1.2762346461809906
2022-02-17,Low Volatility,cum_ret,1.2800624053117056
2022-02-18,Low Volatility,cum_ret,1.2833511758430538
2022-02-22,Low Volatility,cum_ret,1.2816837554543217
2022-02-23,Low Volatility,cum_ret,1.2715435134243234
2022-02-24,Low Volatility,cum_ret,1.268140473627496
2022-02-25,Low Volatility,cum_ret,1.293869704741987
2022-02-28,Low Volatility,cum_ret,1.2932385318893262
2022-03-01,Low Volatility,cum_ret,1.29228620833341
2022-03-02,Low Volatility,cum_ret,1.299607224470231
2022-03-03,Low Volatility,cum_ret,1.3114522538952285
2022-03-04,Low Volatility,cum_ret,1.326918987471048
2022-03-07,Low Volatility,cum_ret,1.3223876858300434
