application_id,case_index,method_label,parameter_name,parameter_value,shots,success_probability,best_normalized_accuracy,ARG,best_ARG,precision_score,best_precision_score,precision_percent,best_precision_percent,approximation_ratio_gap,in_constraints_probs,best_solution_probs,mean_cost,best_cost,feasible_probability,best_feasible_probability,sampled_expected_objective,best_objective,optimizer,simulation_backend,problem_n,parameter_count,parameter_vector
Func-8,11,method,cobyla_iteration,11,256,1.0,1.0,0.03650167335239036,0.03588549209245369,0.9647837776910365,0.9653576651411865,96.47837776910364,96.53576651411865,0.03650167335239036,100.0,0.0,-6.6577734374999995,-6.91,1.0,1.0,6.6577734374999995,6.91,COBYLA,ddsim,11,7,1.53037336646;1.61102300532;1.36078698279;1.52645281775;0.565026693749;1.52120696249;1.35512045237
Func-8,12,method,cobyla_iteration,12,256,1.0,1.0,0.0330420134342141,0.0330420134342141,0.9680148406313406,0.9680148406313406,96.80148406313405,96.80148406313405,0.0330420134342141,100.0,0.0,-6.681679687500001,-6.91,1.0,1.0,6.681679687500001,6.91,COBYLA,ddsim,11,7,1.65009896764;1.09565170517;1.73048706137;1.41500055353;0.527068322656;1.69686259699;1.43116808549
Func-8,13,method,cobyla_iteration,13,256,1.0,1.0,0.03329074715382143,0.0330420134342141,0.9677818201261162,0.9680148406313406,96.77818201261162,96.80148406313405,0.03329074715382143,100.0,3.125,-6.6799609375000015,-6.91,1.0,1.0,6.6799609375000015,6.91,COBYLA,ddsim,11,7,1.86942356119;1.00804510173;1.48422376166;1.07472212795;0.45753261576;2.01864507511;1.57047927758
Func-8,14,method,cobyla_iteration,14,256,1.0,1.0,0.02918664078029885,0.02918664078029885,0.9716410613742806,0.9716410613742806,97.16410613742806,97.16410613742806,0.02918664078029885,100.0,0.0,-6.7083203125000015,-6.91,1.0,1.0,6.7083203125000015,6.91,COBYLA,ddsim,11,7,1.65009896764;1.09565170517;1.73048706137;1.41500055353;0.233836755953;1.63349661015;1.43116808549
Func-8,15,method,cobyla_iteration,15,256,1.0,1.0,0.02990457674371145,0.02918664078029885,0.9709637403124648,0.9716410613742806,97.09637403124648,97.16410613742806,0.02990457674371145,100.0,0.78125,-6.703359375,-6.91,1.0,1.0,6.703359375,6.91,COBYLA,ddsim,11,7,1.93055748489;0.983625882146;1.85766221918;1.42195507227;-0.129682105609;1.33568682163;1.60931048958
Func-8,16,method,cobyla_iteration,16,256,1.0,1.0,0.030068514877089052,0.02918664078029885,0.9708092088605612,0.9716410613742806,97.08092088605612,97.16410613742806,0.030068514877089052,100.0,0.78125,-6.7022265625,-6.91,1.0,1.0,6.7022265625,6.91,COBYLA,ddsim,11,7,1.76935534311;1.04801616269;1.78456439345;1.41795774915;0.0250622905977;1.75767373956;0.900537392541
Func-8,17,method,cobyla_iteration,17,256,1.0,1.0,0.027157199749865808,0.027157199749865808,0.9735608144921934,0.9735608144921934,97.35608144921935,97.35608144921935,0.027157199749865808,100.0,1.953125,-6.722343749999999,-6.91,1.0,1.0,6.722343749999999,6.91,COBYLA,ddsim,11,7,1.45798255543;1.06964857283;1.77632221164;1.45449708318;0.0674405777483;1.7570921362;1.50726501207
Func-8,18,method,cobyla_iteration,18,256,1.0,1.0,0.027807299244294113,0.027157199749865808,0.9729450264998704,0.9735608144921934,97.29450264998704,97.35608144921935,0.027807299244294113,100.0,0.390625,-6.717851562500001,-6.91,1.0,1.0,6.717851562500001,6.91,COBYLA,ddsim,11,7,1.49075055524;1.00814626515;1.85382968532;1.47616583787;-0.169551929345;1.67872744282;1.63517242915
Func-8,19,method,cobyla_iteration,19,256,1.0,1.0,0.02753030032927687,0.027157199749865808,0.973207310460378,0.9735608144921934,97.3207310460378,97.35608144921935,0.02753030032927687,100.0,1.171875,-6.719765625,-6.91,1.0,1.0,6.719765625,6.91,COBYLA,ddsim,11,7,1.49061647269;1.08150143582;1.79283444815;1.50791375168;0.0752725853557;1.78977137213;1.52008179211
Func-8,20,method,cobyla_iteration,20,256,1.0,1.0,0.028655255106592295,0.027157199749865808,0.9721429944927243,0.9735608144921934,97.21429944927243,97.35608144921935,0.028655255106592295,100.0,1.171875,-6.7119921875,-6.91,1.0,1.0,6.7119921875,6.91,COBYLA,ddsim,11,7,1.38026485619;1.01696822987;1.88176249443;1.43679067925;0.11365608986;1.75619578381;1.4964532728
Func-8,21,method,cobyla_iteration,21,256,1.0,1.0,0.027818605322458074,0.027157199749865808,0.9729343240349979,0.9735608144921934,97.29343240349979,97.35608144921935,0.027818605322458074,100.0,0.0,-6.717773437500001,-6.91,1.0,1.0,6.717773437500001,6.91,COBYLA,ddsim,11,7,1.46019573269;1.09336368869;1.78919681445;1.44229782659;0.0645302627901;1.75986192662;1.50867078402
Func-8,1,baseline,cobyla_iteration,1,256,0.0,0.0,334.4984967756851,334.4984967756851,0.002980639286347091,0.002980639286347091,0.2980639286347091,0.2980639286347091,334.4984967756851,0.0,0.0,2304.4746093749995,-6.91,0.0,0.0,9.587890624999998,,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.149599650171;0.112199737628;0.0897597901026;0.0747998250855;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,2,baseline,cobyla_iteration,2,256,0.0,0.0,412.06045984921906,334.4984967756851,0.0024209530981615466,0.002980639286347091,0.24209530981615465,0.2980639286347091,412.06045984921906,0.0,0.0,2840.427773437499,-6.91,0.0,0.0,9.572226562500003,,COBYLA,ddsim,11,28,1.04879895051;0.224399475256;0.149599650171;0.112199737628;0.0897597901026;0.0747998250855;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,3,baseline,cobyla_iteration,3,256,0.0,0.0,349.10615892598577,334.4984967756851,0.0028562765164362766,0.002980639286347091,0.28562765164362763,0.2980639286347091,349.10615892598577,0.0,0.0,2405.4135546875004,-6.91,0.0,0.0,5.523945312499999,,COBYLA,ddsim,11,28,0.448798950513;0.824399475256;0.149599650171;0.112199737628;0.0897597901026;0.0747998250855;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,4,baseline,cobyla_iteration,4,256,0.0,0.0,302.02358491609783,302.02358491609783,0.0033000731618856773,0.0033000731618856773,0.3300073161885677,0.3300073161885677,302.02358491609783,0.0,0.0,2080.07296875,-6.91,0.0,0.0,7.42703125,,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.0897597901026;0.0747998250855;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,5,baseline,cobyla_iteration,5,256,0.0,0.0,380.72396265300114,302.02358491609783,0.002619694066492312,0.0033000731618856773,0.26196940664923124,0.3300073161885677,380.72396265300114,0.0,0.0,2623.8925781249986,-6.91,0.0,0.0,7.357421874999999,,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.712199737628;0.0897597901026;0.0747998250855;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,6,baseline,cobyla_iteration,6,256,0.42857142857142777,0.42857142857142777,319.56745252469955,302.02358491609783,0.0031194682807761044,0.0033000731618856773,0.3119468280776104,0.3300073161885677,319.56745252469955,0.390625,0.0,2201.3010937499994,-6.91,0.00390625,0.00390625,6.47,6.47,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.0747998250855;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,7,baseline,cobyla_iteration,7,256,0.8571428571428578,0.8571428571428578,243.9621815216529,243.9621815216529,0.004082262795784284,0.004082262795784284,0.4082262795784284,0.4082262795784284,243.9621815216529,0.78125,0.0,1678.8686718749996,-6.91,0.0078125,0.0078125,6.58,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,8,baseline,cobyla_iteration,8,256,0.8571428571428578,0.8571428571428578,234.56416233294382,234.56416233294382,0.0042451279095103225,0.0042451279095103225,0.4245127909510322,0.4245127909510322,234.56416233294382,1.953125,0.0,1613.9283593750001,-6.91,0.01953125,0.01953125,6.5200000000000005,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.664114135788;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,9,baseline,cobyla_iteration,9,256,0.8571428571428578,0.8571428571428578,194.53539395916852,194.53539395916852,0.005114163629162805,0.005114163629162805,0.5114163629162805,0.5114163629162805,194.53539395916852,3.515625,0.0,1337.3295703125004,-6.91,0.03515625,0.03515625,6.46,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.656099868814;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,10,baseline,cobyla_iteration,10,256,0.8571428571428578,0.8571428571428578,193.05602189660783,193.05602189660783,0.005153151086096135,0.005153151086096135,0.5153151086096135,0.5153151086096135,193.05602189660783,6.25,0.0,1327.107109375,-6.91,0.0625,0.0625,6.471249999999999,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.649866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,11,baseline,cobyla_iteration,11,256,0.8571428571428578,0.8571428571428578,208.16924663808874,193.05602189660783,0.004780817524911928,0.005153151086096135,0.4780817524911928,0.5153151086096135,208.16924663808874,2.34375,0.0,1431.5394921875006,-6.91,0.0234375,0.0625,6.463333333333334,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.644879895051;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,12,baseline,cobyla_iteration,12,256,0.8571428571428578,0.8571428571428578,203.3031388615096,193.05602189660783,0.004894687402124875,0.005153151086096135,0.4894687402124875,0.5153151086096135,203.3031388615096,5.078125,0.0,1397.9146875,-6.91,0.05078125,0.0625,6.533846153846154,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.640799904592;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,13,baseline,cobyla_iteration,13,256,0.8571428571428578,0.8571428571428578,231.53952073124393,193.05602189660783,0.004300344289243392,0.005153151086096135,0.4300344289243392,0.5153151086096135,231.53952073124393,1.953125,0.0,1593.0280859375002,-6.91,0.01953125,0.0625,6.38,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.637399912543;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,14,baseline,cobyla_iteration,14,256,0.8571428571428578,0.8571428571428578,244.6491049126614,193.05602189660783,0.0040708473183956526,0.005153151086096135,0.4070847318395653,0.5153151086096135,244.6491049126614,1.171875,0.0,1683.6153124999992,-6.91,0.01171875,0.0625,6.516666666666667,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.634522996193;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,15,baseline,cobyla_iteration,15,256,0.8571428571428578,0.8571428571428578,258.19035515837953,193.05602189660783,0.0038581682539419538,0.005153151086096135,0.3858168253941954,0.5153151086096135,258.19035515837953,0.78125,0.0,1777.1853515624991,-6.91,0.0078125,0.0625,6.54,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.632057067894;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,16,baseline,cobyla_iteration,16,256,0.8571428571428578,0.8571428571428578,309.89576406099235,193.05602189660783,0.0032165121420046666,0.005153151086096135,0.32165121420046666,0.5153151086096135,309.89576406099235,0.390625,0.0,2134.4697265624995,-6.91,0.00390625,0.0625,6.430000000000001,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;1.22831853072;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,17,baseline,cobyla_iteration,17,256,0.8571428571428578,0.8571428571428578,218.21105652961074,193.05602189660783,0.004561813696039193,0.005153151086096135,0.4561813696039193,0.5153151086096135,218.21105652961074,0.78125,0.0,1500.9283984374997,-6.91,0.0078125,0.0625,6.505000000000001,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.914159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,18,baseline,cobyla_iteration,18,256,0.8571428571428578,0.8571428571428578,310.78175922327307,193.05602189660783,0.0032073717285169344,0.005153151086096135,0.32073717285169345,0.5153151086096135,310.78175922327307,0.0,0.0,2140.5919531249997,-6.91,0.0,0.0625,6.283046874999998,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.809439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,19,baseline,cobyla_iteration,19,256,0.8571428571428578,0.8571428571428578,147.8040997978351,147.8040997978351,0.006720244948617663,0.006720244948617663,0.6720244948617663,0.6720244948617663,147.8040997978351,5.078125,0.0,1014.4163281249997,-6.91,0.05078125,0.0625,6.49923076923077,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.757079632679;0.125663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,20,baseline,cobyla_iteration,20,256,0.8571428571428578,0.8571428571428578,353.9517235585409,147.8040997978351,0.0028172845309062814,0.006720244948617663,0.28172845309062816,0.6720244948617663,353.9517235585409,0.0,0.0,2438.8964062500004,-6.91,0.0,0.0625,9.541093749999998,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.725663706144;0.10471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,21,baseline,cobyla_iteration,21,256,0.8571428571428578,0.8571428571428578,252.48348218521488,147.8040997978351,0.003945030229896091,0.006720244948617663,0.39450302298960915,0.6720244948617663,252.48348218521488,0.0,0.0,1737.750859375,-6.91,0.0,0.0625,9.124140624999999,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.70471975512;0.0897597901026;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,22,baseline,cobyla_iteration,22,256,0.8571428571428578,0.8571428571428578,369.80296951129225,147.8040997978351,0.002696850031481602,0.006720244948617663,0.2696850031481602,0.6720244948617663,369.80296951129225,0.0,0.0,2548.428515625,-6.91,0.0,0.0625,10.946484375,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.689759790103;0.0785398163397;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
Func-8,23,baseline,cobyla_iteration,23,256,0.8571428571428578,0.8571428571428578,261.83033571719295,147.8040997978351,0.00380473584706754,0.006720244948617663,0.38047358470675396,0.6720244948617663,261.83033571719295,0.78125,0.0,1802.3376171874997,-6.91,0.0078125,0.0625,6.69,6.800000000000001,COBYLA,ddsim,11,28,0.448798950513;0.224399475256;0.749599650171;0.112199737628;0.689759790103;0.674799825085;0.0641141357875;0.0560998688141;0.049866550057;0.0448798950513;0.0407999045921;0.0373999125427;0.0345229961933;0.0320570678938;0.628318530718;0.314159265359;0.209439510239;0.157079632679;0.125663706144;0.10471975512;0.0897597901026;0.67853981634;0.0698131700798;0.0628318530718;0.0571198664289;0.0523598775598;0.0483321946706;0.0448798950513
